customer_id,gender,age,has_partner,has_dependents,tenure_months,contract_type,internet_service,phone_service,online_security,online_backup,streaming_tv,payment_method,monthly_charges,total_charges,num_support_tickets,churn
CUST-03121,Male,32,No,Yes,51,Two year,None,Yes,No,No,No,Electronic check,38.69,1885.4,0,No
CUST-03122,Male,42,Yes,No,72,Month-to-month,None,Yes,No,No,No,Credit card,42.65,3250.38,1,No
CUST-03123,Male,62,No,No,15,One year,DSL,Yes,Yes,No,No,Mailed check,88.62,1347.54,1,No
CUST-03124,Female,43,No,No,4,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,110.53,420.57,2,Yes
CUST-03125,Female,74,Yes,No,12,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,87.04,1016.97,3,No
CUST-03126,Female,27,Yes,Yes,9,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,83.22,714.38,3,Yes
CUST-03127,Male,46,No,No,59,Month-to-month,DSL,Yes,Yes,No,Yes,Electronic check,80.0,4700.81,4,No
CUST-03128,Female,40,No,Yes,22,Month-to-month,None,Yes,No,No,No,Mailed check,47.79,1063.99,2,No
CUST-03129,Male,50,Yes,Yes,3,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,96.18,277.84,2,Yes
CUST-03130,Male,47,No,No,18,Month-to-month,None,Yes,No,No,No,Mailed check,35.04,647.55,3,No
CUST-03131,Female,18,Yes,No,20,One year,DSL,No,No,No,Yes,Bank transfer,67.6,1398.04,1,No
CUST-03132,Female,45,Yes,No,40,Two year,None,No,No,No,No,Mailed check,22.6,827.83,1,No
CUST-03133,Male,69,No,No,64,Two year,None,Yes,No,No,No,Credit card,41.92,2455.09,2,No
CUST-03134,Female,63,Yes,Yes,11,Month-to-month,Fiber optic,Yes,Yes,No,No,Electronic check,100.21,1161.69,2,Yes
CUST-03135,Female,33,Yes,Yes,33,One year,Fiber optic,No,Yes,Yes,No,Bank transfer,100.69,3271.37,2,No
CUST-03136,Female,41,No,No,41,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,95.82,3761.03,4,Yes
CUST-03137,Female,18,No,Yes,50,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,96.85,4578.29,2,Yes
CUST-03138,Female,40,No,Yes,10,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Credit card,129.26,1295.11,3,No
CUST-03139,Female,38,No,No,53,Two year,Fiber optic,Yes,No,Yes,No,Mailed check,86.89,4648.47,3,No
CUST-03140,Male,30,Yes,No,9,Month-to-month,None,Yes,No,No,No,Electronic check,38.99,333.52,2,No
CUST-03141,Female,52,No,No,1,Month-to-month,None,Yes,No,No,No,Credit card,34.19,35.75,1,No
CUST-03142,Male,44,Yes,No,50,One year,DSL,No,Yes,Yes,No,Credit card,75.03,3871.94,6,No
CUST-03143,Male,21,No,No,31,Two year,Fiber optic,Yes,No,No,No,Electronic check,100.94,2939.14,3,No
CUST-03144,Male,41,No,Yes,15,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,117.71,1781.2,5,Yes
CUST-03145,Female,35,Yes,Yes,20,One year,Fiber optic,Yes,No,Yes,Yes,Bank transfer,113.54,2374.89,2,No
CUST-03146,Male,21,Yes,No,28,One year,Fiber optic,Yes,No,No,Yes,Electronic check,93.82,2870.44,1,No
CUST-03147,Male,38,Yes,Yes,11,Month-to-month,Fiber optic,No,No,Yes,Yes,Mailed check,75.66,804.91,4,Yes
CUST-03148,Male,19,Yes,No,15,Month-to-month,None,Yes,No,No,No,Electronic check,38.16,576.27,1,No
CUST-03149,Female,35,No,Yes,48,One year,None,Yes,No,No,No,Mailed check,42.73,2030.23,4,No
CUST-03150,Female,66,Yes,Yes,18,Month-to-month,Fiber optic,Yes,Yes,No,No,Electronic check,90.2,1615.12,2,No
CUST-03151,Female,40,Yes,No,1,Month-to-month,DSL,Yes,No,No,No,Electronic check,72.07,72.07,4,Yes
CUST-03152,Male,49,Yes,No,7,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,112.37,790.1,4,Yes
CUST-03153,Male,33,No,Yes,40,Month-to-month,None,Yes,No,No,No,Bank transfer,39.86,1730.57,1,Yes
CUST-03154,Female,29,Yes,No,41,One year,Fiber optic,Yes,Yes,No,Yes,Electronic check,127.89,4573.63,3,No
CUST-03155,Female,58,No,No,33,One year,Fiber optic,Yes,Yes,No,Yes,Bank transfer,121.99,4162.17,3,No
CUST-03156,Female,31,No,No,54,One year,None,Yes,No,No,No,Credit card,37.59,1898.9,2,No
CUST-03157,Male,55,No,No,72,One year,DSL,Yes,Yes,No,No,Bank transfer,79.97,5738.24,2,No
CUST-03158,Female,43,Yes,No,40,Month-to-month,DSL,Yes,No,No,Yes,Bank transfer,73.48,2866.2,3,No
CUST-03159,Male,27,Yes,Yes,6,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,107.04,635.34,4,Yes
CUST-03160,Male,55,No,No,28,One year,Fiber optic,Yes,No,No,No,Credit card,96.58,2918.13,2,No
CUST-03161,Female,58,Yes,Yes,49,One year,Fiber optic,Yes,No,Yes,No,Credit card,114.88,5502.76,3,Yes
CUST-03162,Female,54,Yes,No,1,Month-to-month,Fiber optic,Yes,Yes,No,No,Mailed check,106.2,116.31,7,Yes
CUST-03163,Male,23,Yes,Yes,43,Two year,Fiber optic,Yes,Yes,No,Yes,Electronic check,112.71,4809.42,1,No
CUST-03164,Male,60,No,Yes,38,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,105.75,4010.74,3,Yes
CUST-03165,Female,39,No,No,2,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,91.25,193.7,5,Yes
CUST-03166,Female,52,Yes,Yes,1,Month-to-month,None,Yes,No,No,No,Credit card,29.11,29.11,0,No
CUST-03167,Female,36,Yes,No,72,Two year,Fiber optic,Yes,Yes,No,Yes,Credit card,111.8,7781.23,2,No
CUST-03168,Female,67,No,No,22,Month-to-month,None,Yes,No,No,No,Electronic check,41.21,852.19,2,No
CUST-03169,Female,49,Yes,No,25,Two year,DSL,Yes,No,No,No,Credit card,86.75,2035.97,1,No
CUST-03170,Male,69,No,No,14,Month-to-month,None,Yes,No,No,No,Electronic check,33.86,439.2,3,No
CUST-03171,Female,21,No,No,18,Two year,Fiber optic,Yes,No,No,Yes,Electronic check,105.06,1807.08,1,No
CUST-03172,Male,39,Yes,No,57,Two year,None,Yes,No,No,No,Credit card,39.76,2285.58,1,No
CUST-03173,Female,47,Yes,Yes,58,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Electronic check,122.05,7140.83,6,Yes
CUST-03174,Male,64,No,Yes,6,Month-to-month,None,Yes,No,No,No,Bank transfer,39.97,251.36,4,Yes
CUST-03175,Female,54,Yes,No,23,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,104.35,2275.0,3,No
CUST-03176,Male,53,No,No,46,Two year,None,Yes,No,No,No,Mailed check,35.72,1610.5,1,No
CUST-03177,Male,69,No,Yes,72,Two year,Fiber optic,Yes,Yes,Yes,No,Electronic check,113.28,8287.13,1,No
CUST-03178,Male,59,Yes,Yes,38,One year,DSL,Yes,No,No,Yes,Electronic check,85.56,2873.21,1,No
CUST-03179,Male,39,No,No,1,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,137.44,137.44,3,No
CUST-03180,Female,60,Yes,No,72,One year,DSL,Yes,No,No,No,Mailed check,73.05,5322.66,3,Yes
CUST-03181,Female,19,Yes,No,22,One year,DSL,Yes,No,Yes,No,Credit card,81.86,1896.63,0,No
CUST-03182,Male,55,No,Yes,8,Month-to-month,None,No,No,No,No,Credit card,19.36,159.09,0,No
CUST-03183,Female,43,No,No,5,Month-to-month,None,Yes,No,No,No,Credit card,32.21,150.43,3,Yes
CUST-03184,Female,26,No,No,72,Two year,Fiber optic,Yes,No,No,No,Bank transfer,92.9,6713.6,1,No
CUST-03185,Female,41,No,No,2,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,86.47,158.07,3,Yes
CUST-03186,Male,53,Yes,No,55,Two year,DSL,Yes,No,No,No,Credit card,76.56,4562.82,1,No
CUST-03187,Male,31,Yes,No,48,Month-to-month,None,Yes,No,No,No,Bank transfer,40.88,1876.48,1,No
CUST-03188,Male,49,Yes,No,43,One year,None,Yes,No,No,No,Electronic check,40.35,1697.89,2,No
CUST-03189,Male,36,Yes,No,26,Two year,DSL,Yes,No,Yes,No,Bank transfer,75.35,2154.75,1,No
CUST-03190,Female,39,No,No,41,One year,Fiber optic,Yes,No,No,No,Electronic check,109.29,4491.83,2,Yes
CUST-03191,Female,37,No,No,37,Month-to-month,DSL,Yes,Yes,No,No,Credit card,84.72,3147.13,2,Yes
CUST-03192,Male,37,No,Yes,36,Month-to-month,DSL,Yes,Yes,No,Yes,Credit card,86.99,2949.37,0,No
CUST-03193,Female,28,Yes,Yes,38,Month-to-month,None,Yes,No,No,No,Bank transfer,34.58,1246.57,2,No
CUST-03194,Female,34,Yes,No,72,Two year,None,Yes,No,No,No,Electronic check,39.4,2864.25,1,No
CUST-03195,Male,40,Yes,No,6,Month-to-month,None,Yes,No,No,No,Electronic check,36.06,234.84,1,No
CUST-03196,Male,39,Yes,No,42,One year,Fiber optic,Yes,No,No,Yes,Mailed check,99.25,4744.77,3,No
CUST-03197,Female,51,No,Yes,48,Two year,Fiber optic,Yes,No,No,No,Electronic check,86.56,4052.71,5,Yes
CUST-03198,Male,36,No,No,17,Month-to-month,None,Yes,No,No,No,Electronic check,47.56,772.77,2,No
CUST-03199,Female,30,No,No,22,Month-to-month,DSL,Yes,Yes,Yes,Yes,Electronic check,107.67,2348.37,1,No
CUST-03200,Male,27,Yes,No,72,Two year,Fiber optic,Yes,No,Yes,No,Electronic check,97.34,7302.49,8,No
CUST-03201,Male,47,Yes,No,68,Two year,None,Yes,No,No,No,Credit card,42.47,3022.18,3,No
CUST-03202,Female,41,No,No,72,Two year,None,Yes,No,No,No,Credit card,42.13,2923.65,2,No
CUST-03203,Male,42,No,Yes,14,One year,None,Yes,No,No,No,Bank transfer,38.46,536.45,2,No
CUST-03204,Female,39,No,No,16,Month-to-month,None,Yes,No,No,No,Mailed check,40.36,723.87,0,No
CUST-03205,Female,18,Yes,No,41,One year,DSL,Yes,No,Yes,No,Bank transfer,63.21,2578.89,1,No
CUST-03206,Female,23,No,Yes,4,Month-to-month,None,Yes,No,No,No,Electronic check,37.3,158.84,4,Yes
CUST-03207,Male,62,No,Yes,46,One year,DSL,Yes,No,No,Yes,Credit card,96.38,4206.59,2,No
CUST-03208,Female,50,No,No,72,Two year,DSL,Yes,No,No,No,Electronic check,74.77,6016.87,2,No
CUST-03209,Male,64,Yes,No,24,Month-to-month,Fiber optic,Yes,No,Yes,No,Bank transfer,122.65,3066.97,3,Yes
CUST-03210,Female,27,Yes,No,9,One year,None,Yes,No,No,No,Credit card,34.3,313.4,1,No
CUST-03211,Female,59,Yes,Yes,3,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,94.68,276.94,3,Yes
CUST-03212,Male,69,No,Yes,42,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,85.02,3617.13,4,No
CUST-03213,Female,60,No,Yes,16,Month-to-month,DSL,Yes,No,No,No,Electronic check,64.13,990.12,1,No
CUST-03214,Female,58,Yes,No,2,Month-to-month,Fiber optic,Yes,Yes,No,No,Electronic check,97.33,194.31,3,Yes
CUST-03215,Male,36,No,No,64,Two year,None,Yes,No,No,No,Mailed check,37.51,2452.65,2,No
CUST-03216,Male,67,Yes,No,2,Month-to-month,DSL,No,No,No,No,Bank transfer,50.85,99.77,2,No
CUST-03217,Female,24,No,No,7,Month-to-month,None,Yes,No,No,No,Credit card,42.59,283.82,3,No
CUST-03218,Male,59,No,Yes,46,Two year,Fiber optic,Yes,No,No,Yes,Electronic check,112.5,4997.62,4,No
CUST-03219,Female,20,Yes,Yes,23,Month-to-month,DSL,No,No,No,No,Electronic check,48.08,1143.52,1,Yes
CUST-03220,Female,30,Yes,Yes,48,One year,Fiber optic,Yes,No,Yes,Yes,Electronic check,103.9,5113.04,3,No
CUST-03221,Male,26,No,No,46,One year,DSL,Yes,No,No,Yes,Electronic check,88.61,4150.01,3,Yes
CUST-03222,Female,18,No,No,9,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,76.01,701.85,2,No
CUST-03223,Female,19,Yes,Yes,34,One year,Fiber optic,Yes,Yes,No,No,Credit card,116.7,3898.7,2,No
CUST-03224,Male,44,No,Yes,9,Month-to-month,None,Yes,No,No,No,Bank transfer,35.09,332.3,1,No
CUST-03225,Female,53,No,No,11,One year,Fiber optic,Yes,No,No,No,Mailed check,96.03,1010.19,0,No
CUST-03226,Male,42,No,No,43,Two year,None,Yes,No,No,No,Credit card,37.57,1702.74,0,No
CUST-03227,Male,56,Yes,No,34,One year,Fiber optic,Yes,Yes,No,Yes,Electronic check,128.51,4173.99,1,No
CUST-03228,Female,49,Yes,No,51,Two year,DSL,Yes,Yes,No,No,Electronic check,72.89,3701.92,4,No
CUST-03229,Male,47,Yes,Yes,24,Month-to-month,None,No,No,No,No,Credit card,20.09,489.71,0,No
CUST-03230,Female,35,No,Yes,40,Two year,Fiber optic,No,No,No,No,Bank transfer,77.19,3083.56,2,No
CUST-03231,Male,49,No,No,60,Two year,DSL,No,Yes,Yes,Yes,Electronic check,86.89,5560.36,4,No
CUST-03232,Male,18,Yes,No,44,One year,Fiber optic,Yes,No,Yes,No,Electronic check,101.18,4301.57,3,No
CUST-03233,Female,53,No,No,36,Two year,None,Yes,No,No,No,Electronic check,42.99,1507.54,1,No
CUST-03234,Female,37,No,No,27,One year,DSL,Yes,Yes,Yes,No,Bank transfer,94.45,2378.42,1,No
CUST-03235,Male,41,Yes,No,45,Two year,None,Yes,No,No,No,Credit card,47.9,2146.89,3,No
CUST-03236,Male,36,Yes,Yes,41,One year,None,Yes,No,No,No,Electronic check,36.89,1443.35,1,No
CUST-03237,Female,18,Yes,Yes,1,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,98.16,98.16,5,Yes
CUST-03238,Female,53,No,No,65,Two year,Fiber optic,Yes,No,Yes,Yes,Credit card,125.68,7732.06,0,No
CUST-03239,Male,80,No,Yes,14,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,81.97,1109.87,4,Yes
CUST-03240,Male,62,No,No,50,Two year,Fiber optic,Yes,Yes,Yes,No,Electronic check,112.41,5314.21,1,No
CUST-03241,Male,63,No,No,10,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,105.57,1070.35,5,No
CUST-03242,Male,59,Yes,Yes,6,Month-to-month,None,Yes,No,No,No,Bank transfer,42.66,266.4,1,No
CUST-03243,Male,31,Yes,Yes,24,One year,DSL,Yes,Yes,No,Yes,Credit card,93.9,2330.73,3,No
CUST-03244,Female,45,Yes,No,5,Month-to-month,DSL,Yes,No,No,No,Electronic check,82.69,420.73,1,Yes
CUST-03245,Female,50,No,Yes,13,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,106.02,1405.72,2,No
CUST-03246,Female,41,Yes,No,62,Two year,None,Yes,No,No,No,Bank transfer,42.94,2632.02,0,No
CUST-03247,Male,56,Yes,Yes,28,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,126.66,3856.79,2,No
CUST-03248,Male,44,Yes,No,4,Month-to-month,DSL,Yes,Yes,No,Yes,Electronic check,93.47,383.82,0,No
CUST-03249,Male,56,No,No,13,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,102.24,1355.68,5,Yes
CUST-03250,Female,60,No,Yes,18,Two year,Fiber optic,Yes,Yes,No,No,Electronic check,98.45,1737.98,4,No
CUST-03251,Female,33,No,Yes,37,One year,Fiber optic,Yes,No,No,No,Electronic check,107.94,4332.88,4,No
CUST-03252,Female,59,Yes,Yes,12,Month-to-month,None,Yes,No,No,No,Electronic check,34.53,378.87,1,No
CUST-03253,Female,61,Yes,Yes,14,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Bank transfer,110.74,1629.87,3,No
CUST-03254,Female,42,No,Yes,44,Two year,None,Yes,No,No,No,Bank transfer,43.23,1816.89,2,No
CUST-03255,Female,18,No,No,60,Month-to-month,DSL,Yes,Yes,Yes,Yes,Mailed check,114.67,6877.29,3,No
CUST-03256,Female,71,No,No,34,One year,DSL,Yes,No,No,No,Bank transfer,69.67,2320.35,5,No
CUST-03257,Male,59,Yes,No,59,Month-to-month,Fiber optic,Yes,No,Yes,No,Bank transfer,98.99,5918.97,2,Yes
CUST-03258,Female,67,Yes,No,8,Month-to-month,None,Yes,No,No,No,Bank transfer,37.77,283.68,1,No
CUST-03259,Female,30,No,Yes,33,One year,Fiber optic,Yes,No,No,No,Bank transfer,82.28,2797.59,3,No
CUST-03260,Female,59,No,No,50,One year,DSL,Yes,No,No,No,Credit card,66.88,3202.51,2,No
CUST-03261,Male,48,Yes,No,51,One year,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,121.62,5597.62,1,No
CUST-03262,Male,43,Yes,No,30,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,80.28,2359.59,3,No
CUST-03263,Male,53,Yes,No,19,Month-to-month,None,Yes,No,No,No,Electronic check,41.44,756.11,5,No
CUST-03264,Female,37,No,No,4,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Credit card,126.52,527.69,2,Yes
CUST-03265,Female,20,No,Yes,72,Two year,DSL,Yes,No,No,Yes,Credit card,81.73,5458.73,1,No
CUST-03266,Male,32,Yes,No,72,One year,DSL,Yes,Yes,Yes,No,Credit card,91.3,6844.88,3,No
CUST-03267,Female,61,Yes,No,1,Month-to-month,None,Yes,No,No,No,Electronic check,42.65,42.65,3,No
CUST-03268,Female,44,Yes,Yes,49,Two year,DSL,Yes,No,No,Yes,Bank transfer,71.64,3572.0,1,No
CUST-03269,Female,25,Yes,No,18,Month-to-month,Fiber optic,Yes,Yes,No,No,Electronic check,95.7,1761.03,1,Yes
CUST-03270,Female,51,Yes,Yes,62,One year,DSL,Yes,Yes,No,No,Mailed check,74.95,4337.86,1,No
CUST-03271,Female,43,Yes,No,30,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,94.96,2799.22,0,No
CUST-03272,Female,52,Yes,No,11,Month-to-month,None,Yes,No,No,No,Electronic check,39.42,375.55,2,No
CUST-03273,Male,60,No,Yes,41,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Credit card,125.85,4931.28,3,No
CUST-03274,Female,62,No,No,13,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Credit card,106.16,1474.56,3,No
CUST-03275,Male,49,No,No,10,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,113.88,1186.19,6,Yes
CUST-03276,Female,41,No,Yes,29,One year,DSL,Yes,No,Yes,No,Bank transfer,93.2,2586.79,4,No
CUST-03277,Male,23,No,No,13,One year,None,Yes,No,No,No,Electronic check,40.91,533.03,4,No
CUST-03278,Female,41,No,No,72,Month-to-month,Fiber optic,Yes,No,No,No,Mailed check,85.13,5641.68,7,Yes
CUST-03279,Female,45,No,No,13,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,104.62,1288.65,2,Yes
CUST-03280,Male,20,Yes,Yes,4,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Bank transfer,130.02,524.51,2,Yes
CUST-03281,Male,38,No,No,1,Month-to-month,None,Yes,No,No,No,Credit card,44.65,44.65,3,Yes
CUST-03282,Female,42,Yes,Yes,11,Month-to-month,None,Yes,No,No,No,Bank transfer,38.63,458.74,2,No
CUST-03283,Female,44,Yes,No,14,Month-to-month,DSL,Yes,No,No,No,Mailed check,79.92,1048.44,4,No
CUST-03284,Female,38,No,Yes,46,One year,None,Yes,No,No,No,Bank transfer,42.38,1926.17,3,No
CUST-03285,Female,22,No,No,19,Month-to-month,Fiber optic,Yes,No,Yes,No,Bank transfer,103.92,1791.76,4,Yes
CUST-03286,Female,40,Yes,No,22,One year,Fiber optic,Yes,No,No,Yes,Credit card,113.94,2644.53,1,Yes
CUST-03287,Male,65,No,No,43,One year,None,No,No,No,No,Electronic check,19.35,848.51,3,No
CUST-03288,Male,69,Yes,No,9,Month-to-month,None,Yes,No,No,No,Bank transfer,34.94,318.97,2,No
CUST-03289,Male,27,No,Yes,29,One year,DSL,Yes,No,No,Yes,Bank transfer,75.29,2119.43,1,No
CUST-03290,Male,49,No,No,7,Month-to-month,None,No,No,No,No,Electronic check,18.48,120.91,4,No
CUST-03291,Female,55,Yes,Yes,14,One year,DSL,Yes,Yes,No,No,Mailed check,91.78,1321.3,0,No
CUST-03292,Male,52,No,Yes,42,Two year,DSL,Yes,Yes,No,No,Electronic check,100.19,3911.02,2,No
CUST-03293,Female,34,Yes,No,25,One year,Fiber optic,Yes,No,No,No,Credit card,95.55,2257.41,3,No
CUST-03294,Female,49,No,No,64,Two year,Fiber optic,Yes,No,No,No,Credit card,111.22,6671.13,6,No
CUST-03295,Male,38,No,No,14,Month-to-month,None,Yes,No,No,No,Electronic check,39.1,543.92,2,No
CUST-03296,Male,62,Yes,No,41,Two year,DSL,Yes,No,No,No,Credit card,51.17,2178.46,3,No
CUST-03297,Female,32,Yes,No,4,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Mailed check,151.79,579.65,3,Yes
CUST-03298,Female,44,Yes,No,20,One year,None,Yes,No,No,No,Credit card,44.43,842.65,2,No
CUST-03299,Female,22,No,No,72,Month-to-month,DSL,Yes,No,Yes,No,Bank transfer,84.01,5688.9,2,No
CUST-03300,Male,33,No,No,8,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,81.18,601.22,2,Yes
CUST-03301,Male,26,No,Yes,17,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Electronic check,111.75,1805.18,3,Yes
CUST-03302,Male,30,Yes,No,3,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,114.29,338.25,3,No
CUST-03303,Male,41,No,No,24,One year,Fiber optic,Yes,No,No,Yes,Mailed check,116.06,2931.72,6,No
CUST-03304,Male,49,Yes,No,11,Month-to-month,DSL,Yes,No,Yes,No,Bank transfer,84.6,927.56,1,Yes
CUST-03305,Male,54,Yes,No,7,Month-to-month,DSL,Yes,No,Yes,No,Credit card,72.67,530.4,2,No
CUST-03306,Male,38,Yes,No,54,Two year,DSL,Yes,Yes,Yes,Yes,Electronic check,109.0,6026.33,1,No
CUST-03307,Female,28,Yes,No,21,Month-to-month,DSL,Yes,No,Yes,No,Mailed check,79.57,1763.89,1,No
CUST-03308,Female,33,Yes,No,52,Month-to-month,Fiber optic,Yes,No,No,No,Mailed check,84.46,4431.7,8,Yes
CUST-03309,Female,57,No,No,3,Month-to-month,None,Yes,No,No,No,Electronic check,43.36,125.03,4,No
CUST-03310,Male,41,Yes,No,22,Month-to-month,DSL,Yes,Yes,No,Yes,Mailed check,96.61,2105.19,4,No
CUST-03311,Female,42,No,No,72,Two year,None,Yes,No,No,No,Mailed check,40.21,2696.35,1,No
CUST-03312,Male,35,No,Yes,54,One year,DSL,Yes,No,Yes,No,Mailed check,87.85,4820.36,2,No
CUST-03313,Male,53,No,No,72,Two year,DSL,Yes,Yes,Yes,Yes,Credit card,94.24,6698.67,2,No
CUST-03314,Male,53,No,Yes,27,One year,Fiber optic,Yes,No,No,No,Electronic check,75.31,2080.67,2,No
CUST-03315,Female,72,Yes,No,28,One year,Fiber optic,Yes,Yes,No,Yes,Electronic check,109.33,3009.57,7,No
CUST-03316,Female,60,Yes,No,38,One year,None,Yes,No,No,No,Credit card,31.59,1172.47,2,No
CUST-03317,Male,35,Yes,No,72,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,109.89,7959.07,2,No
CUST-03318,Male,70,Yes,Yes,34,Two year,DSL,Yes,No,No,No,Credit card,66.37,2115.16,2,No
CUST-03319,Female,58,No,No,12,Month-to-month,None,Yes,No,No,No,Bank transfer,42.16,531.07,2,No
CUST-03320,Male,49,Yes,Yes,15,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,88.56,1281.59,3,Yes
CUST-03321,Male,40,No,No,1,Month-to-month,DSL,Yes,No,Yes,No,Credit card,77.07,77.92,2,No
CUST-03322,Male,40,No,Yes,32,One year,Fiber optic,Yes,No,No,Yes,Electronic check,95.19,2972.56,4,No
CUST-03323,Female,77,No,Yes,6,Month-to-month,None,Yes,No,No,No,Electronic check,43.1,251.81,2,No
CUST-03324,Female,41,Yes,No,12,Two year,DSL,Yes,Yes,No,Yes,Credit card,94.44,1124.81,5,No
CUST-03325,Female,18,Yes,No,24,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,105.79,2550.34,4,No
CUST-03326,Male,18,No,No,3,Month-to-month,DSL,Yes,No,No,Yes,Credit card,73.69,239.02,1,Yes
CUST-03327,Female,63,Yes,No,22,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,110.33,2615.33,1,Yes
CUST-03328,Female,37,No,Yes,46,Two year,Fiber optic,Yes,Yes,Yes,No,Bank transfer,100.64,4437.64,2,No
CUST-03329,Female,23,Yes,No,17,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Electronic check,127.99,2065.14,0,Yes
CUST-03330,Male,51,No,No,11,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Electronic check,124.36,1365.06,2,Yes
CUST-03331,Male,24,Yes,No,44,Two year,Fiber optic,Yes,No,No,No,Credit card,89.2,4209.35,1,No
CUST-03332,Female,24,No,No,30,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,98.57,2905.96,4,Yes
CUST-03333,Female,32,No,No,18,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,85.46,1426.59,3,Yes
CUST-03334,Male,40,Yes,No,33,One year,None,Yes,No,No,No,Credit card,39.1,1297.66,4,No
CUST-03335,Female,44,No,Yes,7,Month-to-month,DSL,Yes,No,No,Yes,Mailed check,84.63,604.61,2,No
CUST-03336,Female,20,No,Yes,38,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Credit card,120.74,4430.4,4,No
CUST-03337,Male,64,No,Yes,12,Month-to-month,None,Yes,No,No,No,Mailed check,38.56,461.52,1,No
CUST-03338,Male,26,No,No,72,Two year,None,Yes,No,No,No,Bank transfer,38.36,2398.27,3,No
CUST-03339,Male,41,Yes,Yes,24,Month-to-month,DSL,Yes,No,No,No,Mailed check,68.63,1639.66,3,No
CUST-03340,Female,52,Yes,Yes,41,One year,Fiber optic,No,Yes,No,No,Mailed check,89.83,3768.13,8,No
CUST-03341,Male,43,Yes,No,48,Two year,DSL,Yes,Yes,No,Yes,Mailed check,108.11,4855.77,1,No
CUST-03342,Female,56,No,No,46,One year,Fiber optic,Yes,No,Yes,Yes,Electronic check,110.08,5089.06,3,No
CUST-03343,Female,37,No,No,33,Two year,Fiber optic,Yes,Yes,Yes,No,Mailed check,112.67,3761.47,6,No
CUST-03344,Female,52,No,No,33,One year,Fiber optic,Yes,No,No,Yes,Electronic check,102.68,3625.93,4,No
CUST-03345,Male,52,Yes,Yes,33,Two year,Fiber optic,Yes,No,Yes,No,Electronic check,111.44,3901.7,5,No
CUST-03346,Female,62,No,No,3,Month-to-month,DSL,Yes,No,No,No,Credit card,67.55,209.54,0,No
CUST-03347,Female,64,No,Yes,53,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,92.53,4882.39,3,No
CUST-03348,Female,43,No,No,31,One year,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,144.82,4324.47,3,No
CUST-03349,Female,58,Yes,Yes,46,One year,None,Yes,No,No,No,Credit card,37.94,1609.41,1,No
CUST-03350,Female,43,Yes,Yes,12,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,72.4,882.85,2,No
